22-02-15,17:00,00012,00000
22-02-15,18:00,00000,00000
22-02-15,19:00,00000,00000
22-02-15,20:00,00000,00000
22-02-15,21:00,00000,00000
22-02-15,22:00,00002,00000
22-02-15,23:00,00004,00000
22-02-16,00:00,00000,00000
22-02-16,01:00,00000,00000
22-02-16,02:00,00000,00000
22-02-16,03:00,00000,00000
22-02-16,04:00,00000,00000
22-02-16,05:00,00000,00000
22-02-16,06:00,00000,00000
22-02-16,07:00,00000,00000
22-02-16,08:00,00007,00000
22-02-16,09:00,00028,00000
22-02-16,10:00,00015,00000
22-02-16,11:00,00014,00000
22-02-16,12:00,00011,00000
22-02-16,13:00,00013,00000
22-02-16,14:00,00025,00000
22-02-16,15:00,00018,00000
22-02-16,16:00,00021,00000
22-02-16,17:00,00014,00000
22-02-16,18:00,00000,00000
22-02-16,19:00,00000,00000
22-02-16,20:00,00000,00000
22-02-16,21:00,00000,00000
22-02-16,22:00,00000,00000
22-02-16,23:00,00000,00000
22-02-17,00:00,00000,00000
22-02-17,01:00,00000,00000
22-02-17,02:00,00000,00000
22-02-17,03:00,00000,00000
22-02-17,04:00,00000,00000
22-02-17,05:00,00000,00000
22-02-17,06:00,00000,00000
22-02-17,07:00,00001,00000
22-02-17,08:00,00009,00000
22-02-17,09:00,00010,00000
22-02-17,10:00,00005,00000
22-02-17,11:00,00009,00000
22-02-17,12:00,00030,00000
22-02-17,13:00,00027,00000
22-02-17,14:00,00018,00000
22-02-17,15:00,00037,00000
22-02-17,16:00,00025,00000
22-02-17,17:00,00008,00000
22-02-17,18:00,00000,00000
22-02-17,19:00,00000,00000
22-02-17,20:00,00000,00000
22-02-17,21:00,00000,00000
22-02-17,22:00,00000,00000
22-02-17,23:00,00000,00000
22-02-18,00:00,00000,00000
22-02-18,01:00,00000,00000
22-02-18,02:00,00000,00000
22-02-18,03:00,00000,00000
22-02-18,04:00,00000,00000
22-02-18,05:00,00000,00000
22-02-18,06:00,00000,00000
22-02-18,07:00,00008,00000
22-02-18,08:00,00000,00000
22-02-18,09:00,00008,00000
22-02-18,10:00,00009,00000
22-02-18,11:00,00008,00000
22-02-18,12:00,00021,00000
22-02-18,13:00,00010,00000
22-02-18,14:00,00011,00000
22-02-18,15:00,00013,00000
22-02-18,16:00,00015,00000
22-02-18,17:00,00010,00000
22-02-18,18:00,00000,00000
22-02-18,19:00,00000,00000
22-02-18,20:00,00000,00000
22-02-18,21:00,00000,00000
22-02-18,22:00,00000,00000
22-02-18,23:00,00000,00000
22-02-19,00:00,00000,00000
22-02-19,01:00,00000,00000
22-02-19,02:00,00000,00000
22-02-19,03:00,00000,00000
22-02-19,04:00,00000,00000
22-02-19,05:00,00000,00000
22-02-19,06:00,00000,00000
22-02-19,07:00,00002,00000
22-02-19,08:00,00007,00000
22-02-19,09:00,00031,00000
22-02-19,10:00,00034,00000
22-02-19,11:00,00042,00000
22-02-19,12:00,00027,00000
22-02-19,13:00,00027,00000
22-02-19,14:00,00055,00000
22-02-19,15:00,00017,00000
22-02-19,16:00,00018,00000
22-02-19,17:00,00004,00000
22-02-19,18:00,00000,00000
22-02-19,19:00,00000,00000
22-02-19,20:00,00000,00000
22-02-19,21:00,00000,00000
22-02-19,22:00,00000,00000
22-02-19,23:00,00000,00000
22-02-20,00:00,00000,00000
22-02-20,01:00,00000,00000
22-02-20,02:00,00000,00000
22-02-20,03:00,00000,00000
22-02-20,04:00,00000,00000
22-02-20,05:00,00000,00000
22-02-20,06:00,00000,00000
22-02-20,07:00,00005,00000
22-02-20,08:00,00021,00000
22-02-20,09:00,00021,00000
22-02-20,10:00,00052,00000
22-02-20,11:00,00024,00000
22-02-20,12:00,00040,00000
22-02-20,13:00,00034,00000
22-02-20,14:00,00048,00000
22-02-20,15:00,00066,00000
22-02-20,16:00,00030,00000
22-02-20,17:00,00010,00000
22-02-20,18:00,00002,00000
22-02-20,19:00,00000,00000
22-02-20,20:00,00000,00000
22-02-20,21:00,00000,00000
22-02-20,22:00,00000,00000
22-02-20,23:00,00000,00000
22-02-21,00:00,00000,00000
22-02-21,01:00,00000,00000
22-02-21,02:00,00000,00000
22-02-21,03:00,00000,00000
22-02-21,04:00,00000,00000
22-02-21,05:00,00000,00000
22-02-21,06:00,00000,00000
22-02-21,07:00,00000,00000
22-02-21,08:00,00025,00000
22-02-21,09:00,00024,00000
22-02-21,10:00,00027,00000
22-02-21,11:00,00048,00000
22-02-21,12:00,00034,00000
22-02-21,13:00,00043,00000
22-02-21,14:00,00037,00000
22-02-21,15:00,00029,00000
22-02-21,16:00,00034,00000
22-02-21,17:00,00011,00000
22-02-21,18:00,00000,00000
22-02-21,19:00,00004,00000
22-02-21,20:00,00000,00000
22-02-21,21:00,00000,00000
22-02-21,22:00,00000,00000
22-02-21,23:00,00000,00000
22-02-22,00:00,00000,00000
22-02-22,01:00,00000,00000
22-02-22,02:00,00000,00000
22-02-22,03:00,00000,00000
22-02-22,04:00,00000,00000
22-02-22,05:00,00000,00000
22-02-22,06:00,00000,00000
22-02-22,07:00,00001,00000
22-02-22,08:00,00004,00000
22-02-22,09:00,00025,00000
22-02-22,10:00,00032,00000
22-02-22,11:00,00020,00000
22-02-22,12:00,00013,00000
22-02-22,13:00,00000,00000
22-02-22,14:00,00000,00000
22-02-22,15:00,00000,00000
22-02-22,16:00,00010,00000
22-02-22,17:00,00006,00000
22-02-22,18:00,00000,00000
22-02-22,19:00,00000,00000
22-02-22,20:00,00000,00000
22-02-22,21:00,00000,00000
22-02-22,22:00,00000,00000
22-02-22,23:00,00000,00000
22-02-23,00:00,00000,00000
22-02-23,01:00,00000,00000
22-02-23,02:00,00000,00000
22-02-23,03:00,00000,00000
22-02-23,04:00,00000,00000
22-02-23,05:00,00000,00000
22-02-23,06:00,00003,00000
22-02-23,07:00,00002,00000
22-02-23,08:00,00005,00000
22-02-23,09:00,00006,00000
22-02-23,10:00,00009,00000
22-02-23,11:00,00017,00000
22-02-23,12:00,00033,00000
22-02-23,13:00,00027,00000
22-02-23,14:00,00010,00000
22-02-23,15:00,00019,00000
22-02-23,16:00,00031,00000
22-02-23,17:00,00018,00000
22-02-23,18:00,00000,00000
22-02-23,19:00,00000,00000
22-02-23,20:00,00000,00000
22-02-23,21:00,00000,00000
22-02-23,22:00,00000,00000
22-02-23,23:00,00000,00000
22-02-24,00:00,00000,00000
22-02-24,01:00,00000,00000
22-02-24,02:00,00000,00000
22-02-24,03:00,00000,00000
22-02-24,04:00,00000,00000
22-02-24,05:00,00000,00000
22-02-24,06:00,00001,00000
22-02-24,07:00,00004,00000
22-02-24,08:00,00009,00000
22-02-24,09:00,00011,00000
22-02-24,10:00,00028,00000
22-02-24,11:00,00014,00000
22-02-24,12:00,00012,00000

END OF DATA
  -close data file
  -then check it
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
G4 Dock:_B4.41_C2.79_F8117
=DOCK TIME (yy-mm-dd hh:mm):22-02-24 13:37:19
Counter log end
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~<<<<<<

>>>>>>~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
G4 Dock:_B4.42_C2.78_F8117
=DOCK TIME (yy-mm-dd hh:mm):22-02-24 13:39:44
Counter log start
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~

System check...
*****V9.4d S/N210914 (c) 2001-2018*****
TRAFx Research Ltd. www.trafx.net
Fx:F6E0R1M3T2T_c26f26L33LN4P0A0E2_m064I2_d

Sets:N:H:001:030:E:060:000:F:Y:F:016:000:Y:000

  *Serial Number  :2111Sr
  *Counter name   :small dog           
  *Mode           :Infrared (IR+)
  *Batt. voltage  :4.6
  *Stored records :00285

=TIME (yy-mm-dd hh:mm):22-02-24,13:38:56
=START(yy-mm-dd hh:mm):22-02-12,18:00
PERIOD (1/24/0=Timestamps) :001
DELAY     (see manual)     :030

22-02-12,18:00,00000,00000
22-02-12,19:00,00000,00000
22-02-12,20:00,00000,00000
22-02-12,21:00,00000,00000
22-02-12,22:00,00000,00000
22-02-12,23:00,00000,00000
22-02-13,00:00,00000,00000
22-02-13,01:00,00000,00000
22-02-13,02:00,00000,00000
22-02-13,03:00,00000,00000
22-02-13,04:00,00000,00000
22-02-13,05:00,00000,00000
22-02-13,06:00,00000,00000
22-02-13,07:00,00002,00000
22-02-13,08:00,00001,00000
22-02-13,09:00,00000,00000
22-02-13,10:00,00000,00000
22-02-13,11:00,00002,00000
22-02-13,12:00,00001,00000
22-02-13,13:00,00003,00000
22-02-13,14:00,00000,00000
22-02-13,15:00,00000,00000
22-02-13,16:00,00000,00000
22-02-13,17:00,00000,00000
22-02-13,18:00,00000,00000
22-02-13,19:00,00000,00000
22-02-13,20:00,00000,00000
22-02-13,21:00,00000,00000
22-02-13,22:00,00000,00000
22-02-13,23:00,00000,00000
22-02-14,00:00,00000,00000
22-02-14,01:00,00000,00000
22-02-14,02:00,00000,00000
22-02-14,03:00,00000,00000
22-02-14,04:00,00000,00000
22-02-14,05:00,00000,00000
22-02-14,06:00,00000,00000
22-02-14,07:00,00000,00000
22-02-14,08:00,00000,00000
22-02-14,09:00,00000,00000
22-02-14,10:00,00000,00000
22-02-14,11:00,00000,00000
22-02-14,12:00,00000,00000
22-02-14,13:00,00000,00000
22-02-14,14:00,00001,00000
22-02-14,15:00,00000,00000
22-02-14,16:00,00002,00000
22-02-14,17:00,00001,00000
22-02-14,18:00,00000,00000
22-02-14,19:00,00000,00000
22-02-14,20:00,00000,00000
22-02-14,21:00,00000,00000
22-02-14,22:00,00000,00000
22-02-14,23:00,00000,00000
22-02-15,00:00,00000,00000
22-02-15,01:00,00000,00000
22-02-15,02:00,00000,00000
22-02-15,03:00,00000,00000
22-02-15,04:00,00000,00000
22-02-15,05:00,00000,00000
22-02-15,06:00,00000,00000
22-02-15,07:00,00000,00000
22-02-15,08:00,00000,00000
22-02-15,09:00,00000,00000
22-02-15,10:00,00000,00000
22-02-15,11:00,00002,00000
22-02-15,12:00,00000,00000
22-02-15,13:00,00001,00000
22-02-15,14:00,00000,00000
22-02-15,15:00,00002,00000
22-02-15,16:00,00000,00000
22-02-15,17:00,00000,00000
22-02-15,18:00,00000,00000
22-02-15,19:00,00000,00000
22-02-15,20:00,00000,00000
22-02-15,21:00,00000,00000
22-02-15,22:00,00000,00000
22-02-15,23:00,00000,00000
22-02-16,00:00,00000,00000
22-02-16,01:00,00000,00000
22-02-16,02:00,00000,00000
22-02-16,03:00,00000,00000
22-02-16,04:00,00000,00000
22-02-16,05:00,00000,00000
22-02-16,06:00,00000,00000
22-02-16,07:00,00000,00000
22-02-16,08:00,00002,00000
22-02-16,09:00,00000,00000
22-02-16,10:00,00002,00000
22-02-16,11:00,00000,00000
22-02-16,12:00,00002,00000
22-02-16,13:00,00002,00000
22-02-16,14:00,00009,00000
22-02-16,15:00,00001,00000
22-02-16,16:00,00006,00000
22-02-16,17:00,00006,00000
22-02-16,18:00,00001,00000
22-02-16,19:00,00000,00000
22-02-16,20:00,00000,00000
22-02-16,21:00,00000,00000
22-02-16,22:00,00000,00000
22-02-16,23:00,00000,00000
22-02-17,00:00,00000,00000
22-02-17,01:00,00000,00000
22-02-17,02:00,00000,00000
22-02-17,03:00,00000,00000
22-02-17,04:00,00000,00000
22-02-17,05:00,00000,00000
22-02-17,06:00,00000,00000
22-02-17,07:00,00000,00000
22-02-17,08:00,00002,00000
22-02-17,09:00,00000,00000
22-02-17,10:00,00001,00000
22-02-17,11:00,00001,00000
22-02-17,12:00,00008,00000
22-02-17,13:00,00002,00000
22-02-17,14:00,00000,00000
22-02-17,15:00,00003,00000
22-02-17,16:00,00003,00000
22-02-17,17:00,00005,00000
22-02-17,18:00,00000,00000
22-02-17,19:00,00000,00000
22-02-17,20:00,00000,00000
22-02-17,21:00,00000,00000
22-02-17,22:00,00000,00000
22-02-17,23:00,00000,00000
22-02-18,00:00,00000,00000
22-02-18,01:00,00000,00000
22-02-18,02:00,00000,00000
22-02-18,03:00,00000,00000
22-02-18,04:00,00000,00000
22-02-18,05:00,00000,00000
22-02-18,06:00,00000,00000
22-02-18,07:00,00000,00000
22-02-18,08:00,00000,00000
22-02-18,09:00,00000,00000
22-02-18,10:00,00001,00000
22-02-18,11:00,00004,00000
22-02-18,12:00,00007,00000
22-02-18,13:00,00002,00000
22-02-18,14:00,00003,00000
22-02-18,15:00,00003,00000
22-02-18,16:00,00012,00000
22-02-18,17:00,00005,00000
22-02-18,18:00,00000,00000
22-02-18,19:00,00000,00000
22-02-18,20:00,00000,00000
22-02-18,21:00,00000,00000
22-02-18,22:00,00000,00000
22-02-18,23:00,00000,00000
22-02-19,00:00,00000,00000
22-02-19,01:00,00000,00000
22-02-19,02:00,00000,00000
22-02-19,03:00,00000,00000
22-02-19,04:00,00000,00000
22-02-19,05:00,00000,00000
22-02-19,06:00,00000,00000
22-02-19,07:00,00000,00000
22-02-19,08:00,00000,00000
22-02-19,09:00,00004,00000
22-02-19,10:00,00006,00000
22-02-19,11:00,00009,00000
22-02-19,12:00,00013,00000
22-02-19,13:00,00004,00000
22-02-19,14:00,00013,00000
22-02-19,15:00,00000,00000
22-02-19,16:00,00004,00000
22-02-19,17:00,00000,00000
22-02-19,18:00,00000,00000
22-02-19,19:00,00000,00000
22-02-19,20:00,00000,00000
22-02-19,21:00,00000,00000
22-02-19,22:00,00000,00000
22-02-19,23:00,00000,00000
22-02-20,00:00,00000,00000
22-02-20,01:00,00000,00000
22-02-20,02:00,00000,00000
22-02-20,03:00,00000,00000
22-02-20,04:00,00000,00000
22-02-20,05:00,00000,00000
22-02-20,06:00,00000,00000
22-02-20,07:00,00000,00000
22-02-20,08:00,00003,00000
22-02-20,09:00,00002,00000
22-02-20,10:00,00007,00000
22-02-20,11:00,00016,00000
22-02-20,12:00,00005,00000
22-02-20,13:00,00005,00000
22-02-20,14:00,00016,00000
22-02-20,15:00,00010,00000
22-02-20,16:00,00021,00000
22-02-20,17:00,00004,00000
22-02-20,18:00,00000,00000
22-02-20,19:00,00000,00000
22-02-20,20:00,00000,00000
22-02-20,21:00,00000,00000
22-02-20,22:00,00000,00000
22-02-20,23:00,00000,00000
22-02-21,00:00,00000,00000
22-02-21,01:00,00000,00000
22-02-21,02:00,00000,00000
22-02-21,03:00,00000,00000
22-02-21,04:00,00000,00000
22-02-21,05:00,00000,00000
22-02-21,06:00,00000,00000
22-02-21,07:00,00000,00000
22-02-21,08:00,00001,00000
22-02-21,09:00,00002,00000
22-02-21,10:00,00007,00000
22-02-21,11:00,00014,00000
22-02-21,12:00,00011,00000
22-02-21,13:00,00015,00000
22-02-21,14:00,00014,00000
22-02-21,15:00,00026,00000
22-02-21,16:00,00010,00000
22-02-21,17:00,00003,00000
22-02-21,18:00,00000,00000
22-02-21,19:00,00000,00000
22-02-21,20:00,00000,00000
22-02-21,21:00,00000,00000
22-02-21,22:00,00000,00000
22-02-21,23:00,00000,00000
22-02-22,00:00,00000,00000
22-02-22,01:00,00000,00000
22-02-22,02:00,00000,00000
22-02-22,03:00,00000,00000
22-02-22,04:00,00000,00000
22-02-22,05:00,00000,00000
22-02-22,06:00,00000,00000
22-02-22,07:00,00000,00000
22-02-22,08:00,00000,00000
22-02-22,09:00,00002,00000
22-02-22,10:00,00011,00000
22-02-22,11:00,00011,00000
22-02-22,12:00,00002,00000
22-02-22,13:00,00000,00000
22-02-22,14:00,00000,00000
22-02-22,15:00,00000,00000
22-02-22,16:00,00000,00000
22-02-22,17:00,00001,00000
22-02-22,18:00,00000,00000
22-02-22,19:00,00000,00000
22-02-22,20:00,00000,00000
22-02-22,21:00,00000,00000
22-02-22,22:00,00000,00000
22-02-22,23:00,00000,00000
22-02-23,00:00,00000,00000
22-02-23,01:00,00000,00000
22-02-23,02:00,00000,00000
22-02-23,03:00,00000,00000
22-02-23,04:00,00000,00000
22-02-23,05:00,00000,00000
22-02-23,06:00,00001,00000
22-02-23,07:00,00000,00000
22-02-23,08:00,00000,00000
22-02-23,09:00,00002,00000
22-02-23,10:00,00000,00000
22-02-23,11:00,00003,00000
22-02-23,12:00,00003,00000
22-02-23,13:00,00006,00000
22-02-23,14:00,00003,00000
22-02-23,15:00,00013,00000
22-02-23,16:00,00012,00000
22-02-23,17:00,00010,00000
22-02-23,18:00,00000,00000
22-02-23,19:00,00000,00000
22-02-23,20:00,00000,00000
22-02-23,21:00,00000,00000
22-02-23,22:00,00000,00000
22-02-23,23:00,00000,00000
22-02-24,00:00,00000,00000
22-02-24,01:00,00000,00000
22-02-24,02:00,00000,00000
22-02-24,03:00,00000,00000
22-02-24,04:00,00000,00000
22-02-24,05:00,00000,00000
22-02-24,06:00,00000,00000
22-02-24,07:00,00000,00000
22-02-24,08:00,00003,00000
22-02-24,09:00,00006,00000
22-02-24,10:00,00006,00000
22-02-24,11:00,00001,00000
22-02-24,12:00,00007,00000

END OF DATA
  -close data file
  -then check it
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
G4 Dock:_B4.40_C2.78_F8106
=DOCK TIME (yy-mm-dd hh:mm):22-02-24 13:40:11
Counter log end
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~<<<<<<

Dock: SHUTTLE Mode!
V 4.16 S/N210930 (c)2017
TRAFx Research Ltd. www.trafx.net
G4 Dock:_R2A-RI_B4.41_C0.00_F8106

Stored counter logs   :2
Dock memory used (%)  :0
Dock battery voltage  :4.4

=DOCK TIME (yy-mm-dd hh:mm):22-02-24 17:49:44

====================================
C_onfigure, V_iew, D_ownload, E_rase
====================================
++ ENTER COMMAND ++>>
